run_name,metric,step,value
buffer256,entropy,14,0.26324623823165894
buffer256,entropy,15,0.2739412188529968
buffer256,entropy,16,0.2671830952167511
buffer256,entropy,17,0.2584848999977112
buffer256,entropy,18,0.2657480239868164
buffer256,entropy,19,0.2686893343925476
buffer256,entropy,20,0.2675136625766754
buffer256,entropy,21,0.2669120728969574
buffer256,entropy,22,0.26721522212028503
buffer256,entropy,23,0.2725988030433655
buffer256,entropy,24,0.2690763473510742
buffer256,entropy,25,0.26020675897598267
buffer256,entropy,26,0.25164684653282166
buffer256,entropy,27,0.26771315932273865
buffer256,entropy,28,0.2687605321407318
buffer256,entropy,29,0.24771511554718018
buffer256,entropy,30,0.26299238204956055
buffer256,entropy,31,0.2586665749549866
buffer256,entropy,32,0.26008808612823486
buffer256,entropy,33,0.2646392285823822
buffer256,entropy,34,0.25463348627090454
buffer256,entropy,35,0.25435760617256165
buffer256,entropy,36,0.24282494187355042
buffer256,entropy,37,0.23977130651474
buffer256,entropy,38,0.2450493723154068
buffer256,entropy,39,0.2578526735305786
buffer256,entropy,40,0.25839945673942566
buffer256,entropy,41,0.2632196545600891
buffer256,entropy,42,0.2650948464870453
buffer256,entropy,43,0.25115570425987244
buffer256,entropy,44,0.2644056975841522
buffer256,entropy,45,0.24880431592464447
buffer256,entropy,46,0.2697896659374237
buffer256,entropy,47,0.2430766075849533
buffer256,entropy,48,0.2480216920375824
buffer256,entropy,49,0.2574102282524109
buffer256,entropy,50,0.2505343556404114
buffer256,entropy,51,0.24762974679470062
buffer256,entropy,52,0.2526070475578308
buffer256,entropy,53,0.2583148777484894
buffer256,entropy,54,0.23922060430049896
buffer256,entropy,55,0.24573315680027008
buffer256,entropy,56,0.24663877487182617
buffer256,entropy,57,0.24922442436218262
buffer256,entropy,58,0.2553132176399231
buffer256,entropy,59,0.24073544144630432
buffer256,entropy,60,0.2543691098690033
buffer256,entropy,61,0.2524733543395996
buffer256,entropy,62,0.24991479516029358
buffer256,entropy,63,0.250088632106781
buffer256,entropy,64,0.2524527907371521
